,id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
69,462855,Hypsipetes,borbonicus,,birds,Reunion Bulbul,Cedric Mroczko,France,"Roche Merveilleuse, Cilaos, Reunion Island",-21.126,55.482,1400,song,,,field recording,//xeno-canto.org/462855,https://xeno-canto.org/462855/download,XC462855-170928_0153.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462855-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462855-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462855-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462855-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462855-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462855-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462855-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:24,13:45,2017-09-28,2019-03-23,[],,yes,yes,no,,,no,,,48000
70,462817,Hypsipetes,borbonicus,,birds,Reunion Bulbul,Cedric Mroczko,France,"Forêt de Mare Longue, Saint-Philippe, Reunion Island, France, Réunion",-21.3593,55.7465,100,"call, cat call",,,field recording,//xeno-canto.org/462817,https://xeno-canto.org/462817/download,XC462817-170927_0138.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462817-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462817-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462817-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462817-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462817-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462817-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462817-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:27,17:45,2017-09-27,2019-03-23,"['Pycnonotus jocosus', 'Foudia madagascariensis', 'Zosterops borbonicus']","High-pass filtered (1000Hz, 6dB)",yes,yes,no,,,no,,,48000
71,462803,Hypsipetes,borbonicus,,birds,Reunion Bulbul,Cedric Mroczko,France," Forêt de Mare Longue, Saint-Philippe, Reunion Island, France",-21.3588,55.7461,130,call,,,field recording,//xeno-canto.org/462803,https://xeno-canto.org/462803/download,XC462803-170927_0130.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462803-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462803-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462803-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462803-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462803-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462803-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462803-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:12,16:00,2017-09-27,2019-03-23,['Pycnonotus jocosus'],Same bird as XC462801,yes,yes,no,,,no,,,48000
72,462801,Hypsipetes,borbonicus,,birds,Reunion Bulbul,Cedric Mroczko,France," Forêt de Mare Longue, Saint-Philippe, Reunion Island, France",-21.3588,55.7461,130,call,,,field recording,//xeno-canto.org/462801,https://xeno-canto.org/462801/download,XC462801-170927_0128.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462801-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462801-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462801-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462801-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462801-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462801-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462801-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:43,15:55,2017-09-27,2019-03-23,['Pycnonotus jocosus'],,yes,yes,no,,,no,,,48000
73,462800,Hypsipetes,borbonicus,,birds,Reunion Bulbul,Cedric Mroczko,France," Forêt de Mare Longue, Saint-Philippe, Reunion Island, France",-21.3588,55.7461,130,call,,,field recording,//xeno-canto.org/462800,https://xeno-canto.org/462800/download,XC462800-170927_0127.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462800-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462800-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462800-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462800-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462800-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462800-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462800-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:05,15:55,2017-09-27,2019-03-23,[],3 birds fighting,yes,yes,no,,,no,,,48000
74,401680,Hypsipetes,borbonicus,,birds,Reunion Bulbul,Cedric Mroczko,France,"Forêt de Mare Longue, Saint-Philippe, Reunion Island",-21.3546,55.742,220,call,,,field recording,//xeno-canto.org/401680,https://xeno-canto.org/401680/download,XC401680-170927_0101.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401680-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401680-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401680-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401680-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401680-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401680-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401680-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:40,13:55,2017-09-27,2018-02-03,"['Hypsipetes borbonicus', 'Foudia madagascariensis']","High-pass filtered (1000Hz, 6db)",no,no,no,,,no,,,48000
75,401679,Hypsipetes,borbonicus,,birds,Reunion Bulbul,Cedric Mroczko,France,"Forêt de Mare Longue, Saint-Philippe, Reunion Island",-21.3546,55.742,220,call,,,field recording,//xeno-canto.org/401679,https://xeno-canto.org/401679/download,XC401679-170927_0100.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401679-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401679-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401679-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC401679-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401679-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401679-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC401679-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:15,13:40,2017-09-27,2018-02-03,"['Zosterops olivaceus', 'Zosterops borbonicus']","High-pass filtered (1000Hz, 6db)",no,no,no,,,no,,,48000
76,400979,Hypsipetes,borbonicus,,birds,Reunion Bulbul,Cedric Mroczko,France,"Forêt de Mare Longue, Saint-Philippe, Reunion Island",-21.3615,55.7438,70,call,,,field recording,//xeno-canto.org/400979,https://xeno-canto.org/400979/download,XC400979-170927_0080.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400979-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400979-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400979-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400979-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400979-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400979-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400979-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:35,09:15,2017-09-27,2018-01-28,[],"High-pass filtered (1000Hz, 6dB)",yes,yes,yes,,,no,,,48000
77,155392,Hypsipetes,borbonicus,,birds,Reunion Bulbul,Hans Matheve,France,"La Roche Ecrite Nature Reserve, Réunion",-20.9699,55.4407,1500,song,,,field recording,//xeno-canto.org/155392,https://xeno-canto.org/155392/download,"XC155392-Reunion Bulbul (song, Reunion, La Roche Ecrite, nov2012, 3).MP3","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155392-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155392-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155392-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155392-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155392-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155392-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155392-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,B,0:08,?,2012-11-23,2013-11-23,[],,yes,yes,unknown,,,no,,,44100
78,155391,Hypsipetes,borbonicus,,birds,Reunion Bulbul,Hans Matheve,France,"La Roche Ecrite Nature Reserve, Réunion",-20.9699,55.4407,1500,song,,,field recording,//xeno-canto.org/155391,https://xeno-canto.org/155391/download,"XC155391-Reunion Bulbul (song, Reunion, La Roche Ecrite, nov2012, 2).MP3","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155391-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155391-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155391-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155391-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155391-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155391-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155391-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,B,1:01,?,2012-11-23,2013-11-23,[],,yes,yes,unknown,,,no,,,44100
79,155390,Hypsipetes,borbonicus,,birds,Reunion Bulbul,Hans Matheve,France,"La Roche Ecrite Nature Reserve, Réunion",-20.9699,55.4407,1500,song,,,field recording,//xeno-canto.org/155390,https://xeno-canto.org/155390/download,"XC155390-Reunion Bulbul (song, Reunion, La Roche Ecrite, nov2012, 1).MP3","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155390-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155390-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155390-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155390-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155390-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155390-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155390-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,B,0:50,?,2012-11-23,2013-11-23,[],,yes,yes,unknown,,,no,,,44100
80,155389,Hypsipetes,borbonicus,,birds,Reunion Bulbul,Hans Matheve,France,"La Roche Ecrite Nature Reserve, Réunion",-20.9699,55.4407,1500,call,,,field recording,//xeno-canto.org/155389,https://xeno-canto.org/155389/download,"XC155389-Reunion Bulbul (call, Reunion, La Roche Ecrite, nov2012, 1).MP3","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155389-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155389-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155389-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155389-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155389-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155389-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155389-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,B,0:26,?,2012-11-23,2013-11-23,[],,yes,yes,unknown,,,no,,,44100
81,26318,Hypsipetes,borbonicus,,birds,Reunion Bulbul,Daniel Lane,France,"Roche Ecrite trail, Reunion NP ",-20.9623,55.4403,1400,song,,,field recording,//xeno-canto.org/26318,https://xeno-canto.org/26318/download,Hypsipetes.borbonicus07T30_071112.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC26318-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC26318-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC26318-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC26318-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC26318-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC26318-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC26318-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:45,13:30,2007-11-12,2008-12-15,['Zosterops olivaceus'],,unknown,unknown,unknown,,,no,,,44100
82,26221,Hypsipetes,borbonicus,,birds,Reunion Bulbul,Daniel Lane,France,"Roche Ecrite trail, Reunion NP ",-20.9623,55.4403,1400,call,,,field recording,//xeno-canto.org/26221,https://xeno-canto.org/26221/download,Hypsipetes.borbonicus07T22_071112.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC26221-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC26221-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC26221-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC26221-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC26221-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC26221-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC26221-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:26,13:25,2007-11-12,2008-12-15,['Zosterops olivaceus'],Cat-like calls from valley below trail.,unknown,unknown,unknown,,,no,,,44100
83,462934,Hypsipetes,borbonicus,,birds,Reunion Bulbul,Cedric Mroczko,France,"Cilaos, Reunion Island",-21.1133,55.4926,1900,song,,,field recording,//xeno-canto.org/462934,https://xeno-canto.org/462934/download,XC462934-170929_0181.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462934-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462934-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462934-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462934-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462934-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462934-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462934-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,1:19,15:55,2017-09-29,2019-03-23,"['Zosterops olivaceus', 'Zosterops borbonicus']",Same bird  as XC462932,yes,yes,no,,,no,,,48000
84,462878,Hypsipetes,borbonicus,,birds,Reunion Bulbul,Cedric Mroczko,France,"Roche Merveilleuse, Cilaos, Reunion Island",-21.126,55.482,1400,song,,,field recording,//xeno-canto.org/462878,https://xeno-canto.org/462878/download,XC462878-170928_0165.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462878-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462878-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462878-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462878-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462878-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462878-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462878-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:26,16:35,2017-09-28,2019-03-23,['Hypsipetes borbonicus'],,no,no,no,,,no,,,48000
85,462862,Hypsipetes,borbonicus,,birds,Reunion Bulbul,Cedric Mroczko,France,"Roche Merveilleuse, Cilaos, Reunion Island",-21.126,55.482,1400,call,,,field recording,//xeno-canto.org/462862,https://xeno-canto.org/462862/download,XC462862-170928_0156.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462862-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462862-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462862-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462862-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462862-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462862-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462862-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:23,15:35,2017-09-28,2019-03-23,['Zosterops borbonicus'],,yes,yes,no,,,no,,,48000
86,462808,Hypsipetes,borbonicus,,birds,Reunion Bulbul,Cedric Mroczko,France," Forêt de Mare Longue, Saint-Philippe, Reunion Island",-21.3554,55.7397,200,call,,,field recording,//xeno-canto.org/462808,https://xeno-canto.org/462808/download,XC462808-170927_0132.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462808-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462808-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462808-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462808-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462808-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462808-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462808-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:13,16:25,2017-09-27,2019-03-23,"['Pycnonotus jocosus', 'Saxicola tectes']","High-pass filtered (1000Hz, 6dB)",yes,yes,no,,,no,,,48000
87,400963,Hypsipetes,borbonicus,,birds,Reunion Bulbul,Cedric Mroczko,France," Forêt de Mare Longue, Saint-Philippe, Reunion Island",-21.3652,55.7437,30,call,,,field recording,//xeno-canto.org/400963,https://xeno-canto.org/400963/download,XC400963-170927_0071.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400963-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400963-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400963-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400963-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400963-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400963-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400963-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:10,08:30,2017-09-27,2018-01-28,"['Pycnonotus jocosus', 'Zosterops borbonicus']",,yes,yes,no,,,no,,,48000
88,26222,Hypsipetes,borbonicus,,birds,Reunion Bulbul,Daniel Lane,France,"Roche Ecrite trail, Reunion NP ",-20.9623,55.4403,1400,"call, song",,,field recording,//xeno-canto.org/26222,https://xeno-canto.org/26222/download,Hypsipetes.borbonicus07T28_071112.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC26222-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC26222-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC26222-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC26222-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC26222-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC26222-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC26222-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,1:52,13:40,2007-11-12,2008-12-15,"['Zosterops olivaceus', 'Zosterops borbonicus']",Calls and song from a group downslope.,unknown,unknown,unknown,,,no,,,44100
89,400983,Hypsipetes,borbonicus,,birds,Reunion Bulbul,Cedric Mroczko,France,"Forêt de Mare Longue, Saint-Philippe, Reunion Island",-21.3615,55.7438,110,call,,,field recording,//xeno-canto.org/400983,https://xeno-canto.org/400983/download,XC400983-170927_0083.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400983-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400983-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400983-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400983-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400983-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400983-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400983-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:04,10:00,2017-09-27,2018-01-28,['Pycnonotus jocosus'],"High-pass filtered (1000Hz, 6dB)",yes,yes,no,,,no,,,48000
90,400806,Phedina,borbonica,borbonica,birds,Mascarene Martin,Cedric Mroczko,France,"Etang du Gol, Saint-Louis, Reunion Island",-21.2854,55.3882,10,flight call,,,field recording,//xeno-canto.org/400806,https://xeno-canto.org/400806/download,XC400806-170923_0020a.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400806-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400806-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400806-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400806-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400806-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400806-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400806-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:03,17:40,2017-09-23,2018-01-27,['Pycnonotus jocosus'],"High-pass filtered (2000HZ, 6dB)",yes,yes,no,,,no,,,48000
91,400807,Phedina,borbonica,borbonica,birds,Mascarene Martin,Cedric Mroczko,France,"Etang du Gol, Saint-Louis, Reunion Island",-21.2854,55.3882,10,flight call,,,field recording,//xeno-canto.org/400807,https://xeno-canto.org/400807/download,XC400807-170923_0020b.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400807-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400807-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400807-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400807-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400807-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400807-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400807-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:21,17:40,2017-09-23,2018-01-27,"['Butorides striata', 'Pycnonotus jocosus', 'Foudia madagascariensis']","High-pass filtered (2000HZ, 6dB)",yes,yes,no,,,no,,,48000
